IDs,Sub_ID,Extension,Baitset
TCGA-D8-A1XO-01,TCGA-D8-A1XO,1,Nimblegen hg18
TCGA-D8-A1XQ-01,TCGA-D8-A1XQ,1,Nimblegen hg18
TCGA-D8-A1XR-01,TCGA-D8-A1XR,1,Nimblegen hg18
TCGA-D8-A1XT-01,TCGA-D8-A1XT,1,Nimblegen hg18
TCGA-D8-A1XW-01,TCGA-D8-A1XW,1,Nimblegen hg18
TCGA-D8-A1XY-01,TCGA-D8-A1XY,1,Nimblegen hg18
TCGA-D8-A1XZ-01,TCGA-D8-A1XZ,1,Nimblegen hg18
TCGA-D8-A27K-01,TCGA-D8-A27K,1,Nimblegen hg18
TCGA-D8-A27L-01,TCGA-D8-A27L,1,Nimblegen hg18
TCGA-E2-A10A-01,TCGA-E2-A10A,1,Nimblegen hg18
TCGA-E2-A10C-01,TCGA-E2-A10C,1,Nimblegen hg18
TCGA-E2-A14O-01,TCGA-E2-A14O,1,Nimblegen hg18
TCGA-E2-A14P-01,TCGA-E2-A14P,1,Nimblegen hg18
TCGA-E2-A14Q-01,TCGA-E2-A14Q,1,Nimblegen hg18
TCGA-E2-A14R-01,TCGA-E2-A14R,1,Nimblegen hg18
TCGA-E2-A14T-01,TCGA-E2-A14T,1,Nimblegen hg18
TCGA-E2-A14V-01,TCGA-E2-A14V,1,Nimblegen hg18
TCGA-E2-A14X-01,TCGA-E2-A14X,1,Nimblegen hg18
TCGA-E2-A14Z-01,TCGA-E2-A14Z,1,Nimblegen hg18
TCGA-E2-A150-01,TCGA-E2-A150,1,Nimblegen hg18
TCGA-E2-A152-01,TCGA-E2-A152,1,Nimblegen hg18
TCGA-E2-A153-01,TCGA-E2-A153,1,Nimblegen hg18
TCGA-E2-A154-01,TCGA-E2-A154,1,Nimblegen hg18
TCGA-E2-A155-01,TCGA-E2-A155,1,Nimblegen hg18
TCGA-E2-A158-01,TCGA-E2-A158,1,Nimblegen hg18
TCGA-E2-A159-01,TCGA-E2-A159,1,Nimblegen hg18
TCGA-E2-A15C-01,TCGA-E2-A15C,1,Nimblegen hg18
TCGA-E2-A15D-01,TCGA-E2-A15D,1,Nimblegen hg18
TCGA-E2-A15H-01,TCGA-E2-A15H,1,Nimblegen hg18
TCGA-E2-A15I-01,TCGA-E2-A15I,1,Nimblegen hg18
TCGA-E2-A15M-01,TCGA-E2-A15M,1,Nimblegen hg18
TCGA-E2-A15S-01,TCGA-E2-A15S,1,Nimblegen hg18
TCGA-E2-A1AZ-01,TCGA-E2-A1AZ,1,Nimblegen hg18
TCGA-E2-A1B0-01,TCGA-E2-A1B0,1,Nimblegen hg18
TCGA-E2-A1B1-01,TCGA-E2-A1B1,1,Nimblegen hg18
TCGA-E2-A1B4-01,TCGA-E2-A1B4,1,Nimblegen hg18
TCGA-E2-A1B5-01,TCGA-E2-A1B5,1,Nimblegen hg18
TCGA-E2-A1BC-01,TCGA-E2-A1BC,1,Nimblegen hg18
TCGA-E2-A1BD-01,TCGA-E2-A1BD,1,Nimblegen hg18
TCGA-E2-A1IG-01,TCGA-E2-A1IG,1,Nimblegen hg18
TCGA-E2-A1II-01,TCGA-E2-A1II,1,Nimblegen hg18
TCGA-E2-A1IL-01,TCGA-E2-A1IL,1,Nimblegen hg18
TCGA-E2-A1L6-01,TCGA-E2-A1L6,1,Nimblegen hg18
TCGA-E2-A1L7-01,TCGA-E2-A1L7,1,Nimblegen hg18
TCGA-E2-A1LA-01,TCGA-E2-A1LA,1,Nimblegen hg18
TCGA-E2-A1LB-01,TCGA-E2-A1LB,1,Nimblegen hg18
TCGA-E2-A1LG-01,TCGA-E2-A1LG,1,Nimblegen hg18
TCGA-E2-A1LH-01,TCGA-E2-A1LH,1,Nimblegen hg18
TCGA-E2-A1LL-01,TCGA-E2-A1LL,1,Nimblegen hg18
TCGA-E9-A1N4-01,TCGA-E9-A1N4,1,Nimblegen hg18
TCGA-E9-A1N8-01,TCGA-E9-A1N8,1,Nimblegen hg18
TCGA-E9-A1N9-01,TCGA-E9-A1N9,1,Nimblegen hg18
TCGA-E9-A1NA-01,TCGA-E9-A1NA,1,Nimblegen hg18
TCGA-E9-A1NE-01,TCGA-E9-A1NE,1,Nimblegen hg18
TCGA-E9-A1NF-01,TCGA-E9-A1NF,1,Nimblegen hg18
TCGA-E9-A1NH-01,TCGA-E9-A1NH,1,Nimblegen hg18
TCGA-E9-A1R0-01,TCGA-E9-A1R0,1,Nimblegen hg18
TCGA-E9-A1R2-01,TCGA-E9-A1R2,1,Nimblegen hg18
TCGA-E9-A1R3-01,TCGA-E9-A1R3,1,Nimblegen hg18
TCGA-E9-A1R4-01,TCGA-E9-A1R4,1,Nimblegen hg18
TCGA-E9-A1R6-01,TCGA-E9-A1R6,1,Nimblegen hg18
TCGA-E9-A1RB-01,TCGA-E9-A1RB,1,Nimblegen hg18
TCGA-E9-A1RC-01,TCGA-E9-A1RC,1,Nimblegen hg18
TCGA-E9-A1RD-01,TCGA-E9-A1RD,1,Nimblegen hg18
TCGA-E9-A1RF-01,TCGA-E9-A1RF,1,Nimblegen hg18
TCGA-E9-A22B-01,TCGA-E9-A22B,1,Nimblegen hg18
TCGA-E9-A22D-01,TCGA-E9-A22D,1,Nimblegen hg18
TCGA-E9-A22E-01,TCGA-E9-A22E,1,Nimblegen hg18
TCGA-E9-A245-01,TCGA-E9-A245,1,Nimblegen hg18
TCGA-E9-A247-01,TCGA-E9-A247,1,Nimblegen hg18
TCGA-E9-A249-01,TCGA-E9-A249,1,Nimblegen hg18
TCGA-EW-A1IX-01,TCGA-EW-A1IX,1,Nimblegen hg18
TCGA-EW-A1IY-01,TCGA-EW-A1IY,1,Nimblegen hg18
TCGA-EW-A1J1-01,TCGA-EW-A1J1,1,Nimblegen hg18
TCGA-EW-A1J5-01,TCGA-EW-A1J5,1,Nimblegen hg18
TCGA-EW-A1OV-01,TCGA-EW-A1OV,1,Nimblegen hg18
TCGA-EW-A1OZ-01,TCGA-EW-A1OZ,1,Nimblegen hg18
TCGA-EW-A1P6-01,TCGA-EW-A1P6,1,Nimblegen hg18
TCGA-EW-A1PA-01,TCGA-EW-A1PA,1,Nimblegen hg18
TCGA-EW-A1PB-01,TCGA-EW-A1PB,1,Nimblegen hg18
TCGA-EW-A1PE-01,TCGA-EW-A1PE,1,Nimblegen hg18
TCGA-EW-A1PH-01,TCGA-EW-A1PH,1,Nimblegen hg18
TCGA-2V-A95S-01,TCGA-2V-A95S,1,Nimblegen HGSC
TCGA-2Y-A9GT-01,TCGA-2Y-A9GT,1,Nimblegen HGSC
TCGA-2Y-A9GW-01,TCGA-2Y-A9GW,1,Nimblegen HGSC
TCGA-2Y-A9H3-01,TCGA-2Y-A9H3,1,Nimblegen HGSC
TCGA-2Y-A9H9-01,TCGA-2Y-A9H9,1,Nimblegen HGSC
TCGA-2Y-A9HA-01,TCGA-2Y-A9HA,1,Nimblegen HGSC
TCGA-2Y-A9HB-01,TCGA-2Y-A9HB,1,Nimblegen HGSC
TCGA-3K-AAZ8-01,TCGA-3K-AAZ8,1,Nimblegen HGSC
TCGA-3Z-A93Z-01,TCGA-3Z-A93Z,1,Nimblegen HGSC
TCGA-4R-AA8I-01,TCGA-4R-AA8I,1,Nimblegen HGSC
TCGA-5C-A9VH-01,TCGA-5C-A9VH,1,Nimblegen HGSC
TCGA-5C-AAPD-01,TCGA-5C-AAPD,1,Nimblegen HGSC
TCGA-5R-AA1C-01,TCGA-5R-AA1C,1,Nimblegen HGSC
TCGA-A3-A6NI-01,TCGA-A3-A6NI,1,Nimblegen HGSC
TCGA-A3-A6NN-01,TCGA-A3-A6NN,1,Nimblegen HGSC
TCGA-A3-A8OV-01,TCGA-A3-A8OV,1,Nimblegen HGSC
TCGA-A3-A8OW-01,TCGA-A3-A8OW,1,Nimblegen HGSC
TCGA-AF-2687-01,TCGA-AF-2687,1,Nimblegen HGSC
TCGA-AF-2693-01,TCGA-AF-2693,1,Nimblegen HGSC
TCGA-AF-3911-01,TCGA-AF-3911,1,Nimblegen HGSC
TCGA-AF-4110-01,TCGA-AF-4110,1,Nimblegen HGSC
TCGA-AG-3592-01,TCGA-AG-3592,1,Nimblegen HGSC
TCGA-AG-3731-01,TCGA-AG-3731,1,Nimblegen HGSC
TCGA-AH-6544-01,TCGA-AH-6544,1,Nimblegen HGSC
TCGA-AH-6643-01,TCGA-AH-6643,1,Nimblegen HGSC
TCGA-AH-6903-01,TCGA-AH-6903,1,Nimblegen HGSC
TCGA-B2-3923-01,TCGA-B2-3923,1,Nimblegen HGSC
TCGA-B2-5633-01,TCGA-B2-5633,1,Nimblegen HGSC
TCGA-B8-A54G-01,TCGA-B8-A54G,1,Nimblegen HGSC
TCGA-B8-A54J-01,TCGA-B8-A54J,1,Nimblegen HGSC
TCGA-B8-A54K-01,TCGA-B8-A54K,1,Nimblegen HGSC
TCGA-BC-4073-01,TCGA-BC-4073,1,Nimblegen HGSC
TCGA-BC-A10T-01,TCGA-BC-A10T,1,Nimblegen HGSC
TCGA-BC-A10U-01,TCGA-BC-A10U,1,Nimblegen HGSC
TCGA-BC-A5W4-01,TCGA-BC-A5W4,1,Nimblegen HGSC
TCGA-BD-A3ER-01,TCGA-BD-A3ER,1,Nimblegen HGSC
TCGA-BW-A5NO-01,TCGA-BW-A5NO,1,Nimblegen HGSC
TCGA-BW-A5NQ-01,TCGA-BW-A5NQ,1,Nimblegen HGSC
TCGA-CC-5264-01,TCGA-CC-5264,1,Nimblegen HGSC
TCGA-CC-A1HT-01,TCGA-CC-A1HT,1,Nimblegen HGSC
TCGA-CC-A3M9-01,TCGA-CC-A3M9,1,Nimblegen HGSC
TCGA-CC-A3MA-01,TCGA-CC-A3MA,1,Nimblegen HGSC
TCGA-CC-A3MC-01,TCGA-CC-A3MC,1,Nimblegen HGSC
TCGA-CC-A5UC-01,TCGA-CC-A5UC,1,Nimblegen HGSC
TCGA-CC-A5UD-01,TCGA-CC-A5UD,1,Nimblegen HGSC
TCGA-CC-A5UE-01,TCGA-CC-A5UE,1,Nimblegen HGSC
TCGA-CC-A7IG-01,TCGA-CC-A7IG,1,Nimblegen HGSC
TCGA-CC-A7IH-01,TCGA-CC-A7IH,1,Nimblegen HGSC
TCGA-CC-A7IJ-01,TCGA-CC-A7IJ,1,Nimblegen HGSC
TCGA-CC-A7IK-01,TCGA-CC-A7IK,1,Nimblegen HGSC
TCGA-CC-A8HS-01,TCGA-CC-A8HS,1,Nimblegen HGSC
TCGA-CC-A8HT-01,TCGA-CC-A8HT,1,Nimblegen HGSC
TCGA-CC-A9FS-01,TCGA-CC-A9FS,1,Nimblegen HGSC
TCGA-CC-A9FW-01,TCGA-CC-A9FW,1,Nimblegen HGSC
TCGA-CI-6621-01,TCGA-CI-6621,1,Nimblegen HGSC
TCGA-DC-5337-01,TCGA-DC-5337,1,Nimblegen HGSC
TCGA-DC-6158-01,TCGA-DC-6158,1,Nimblegen HGSC
TCGA-DC-6682-01,TCGA-DC-6682,1,Nimblegen HGSC
TCGA-DD-A11B-01,TCGA-DD-A11B,1,Nimblegen HGSC
TCGA-DD-A1ED-01,TCGA-DD-A1ED,1,Nimblegen HGSC
TCGA-DD-A1EE-01,TCGA-DD-A1EE,1,Nimblegen HGSC
TCGA-DD-A1EH-01,TCGA-DD-A1EH,1,Nimblegen HGSC
TCGA-DD-A3A4-01,TCGA-DD-A3A4,1,Nimblegen HGSC
TCGA-DD-A3A7-01,TCGA-DD-A3A7,1,Nimblegen HGSC
TCGA-DD-A3A8-01,TCGA-DD-A3A8,1,Nimblegen HGSC
TCGA-DD-A4NF-01,TCGA-DD-A4NF,1,Nimblegen HGSC
TCGA-DD-A4NG-01,TCGA-DD-A4NG,1,Nimblegen HGSC
TCGA-DD-A4NI-01,TCGA-DD-A4NI,1,Nimblegen HGSC
TCGA-DD-A4NQ-01,TCGA-DD-A4NQ,1,Nimblegen HGSC
TCGA-DD-A4NV-01,TCGA-DD-A4NV,1,Nimblegen HGSC
TCGA-DD-A73A-01,TCGA-DD-A73A,1,Nimblegen HGSC
TCGA-DD-A73E-01,TCGA-DD-A73E,1,Nimblegen HGSC
TCGA-DD-AAC8-01,TCGA-DD-AAC8,1,Nimblegen HGSC
TCGA-DD-AACC-01,TCGA-DD-AACC,1,Nimblegen HGSC
TCGA-DD-AACF-01,TCGA-DD-AACF,1,Nimblegen HGSC
TCGA-DD-AACG-01,TCGA-DD-AACG,1,Nimblegen HGSC
TCGA-DD-AACH-01,TCGA-DD-AACH,1,Nimblegen HGSC
TCGA-DD-AACI-01,TCGA-DD-AACI,1,Nimblegen HGSC
TCGA-DD-AACJ-01,TCGA-DD-AACJ,1,Nimblegen HGSC
TCGA-DD-AACK-01,TCGA-DD-AACK,1,Nimblegen HGSC
TCGA-DD-AACO-01,TCGA-DD-AACO,1,Nimblegen HGSC
TCGA-DD-AACP-01,TCGA-DD-AACP,1,Nimblegen HGSC
TCGA-DD-AACQ-01,TCGA-DD-AACQ,1,Nimblegen HGSC
TCGA-DD-AACU-01,TCGA-DD-AACU,1,Nimblegen HGSC
TCGA-DD-AACV-01,TCGA-DD-AACV,1,Nimblegen HGSC
TCGA-DD-AACW-01,TCGA-DD-AACW,1,Nimblegen HGSC
TCGA-DD-AACX-01,TCGA-DD-AACX,1,Nimblegen HGSC
TCGA-DD-AACY-01,TCGA-DD-AACY,1,Nimblegen HGSC
TCGA-DD-AAD2-01,TCGA-DD-AAD2,1,Nimblegen HGSC
TCGA-DD-AAD3-01,TCGA-DD-AAD3,1,Nimblegen HGSC
TCGA-DD-AAD5-01,TCGA-DD-AAD5,1,Nimblegen HGSC
TCGA-DD-AADB-01,TCGA-DD-AADB,1,Nimblegen HGSC
TCGA-DD-AADC-01,TCGA-DD-AADC,1,Nimblegen HGSC
TCGA-DD-AADD-01,TCGA-DD-AADD,1,Nimblegen HGSC
TCGA-DD-AADG-01,TCGA-DD-AADG,1,Nimblegen HGSC
TCGA-DD-AADL-01,TCGA-DD-AADL,1,Nimblegen HGSC
TCGA-DD-AADO-01,TCGA-DD-AADO,1,Nimblegen HGSC
TCGA-DD-AADP-01,TCGA-DD-AADP,1,Nimblegen HGSC
TCGA-DD-AADQ-01,TCGA-DD-AADQ,1,Nimblegen HGSC
TCGA-DD-AADR-01,TCGA-DD-AADR,1,Nimblegen HGSC
TCGA-DD-AADS-01,TCGA-DD-AADS,1,Nimblegen HGSC
TCGA-DD-AADU-01,TCGA-DD-AADU,1,Nimblegen HGSC
TCGA-DD-AADV-01,TCGA-DD-AADV,1,Nimblegen HGSC
TCGA-DD-AADW-01,TCGA-DD-AADW,1,Nimblegen HGSC
TCGA-DD-AAE2-01,TCGA-DD-AAE2,1,Nimblegen HGSC
TCGA-DD-AAE3-01,TCGA-DD-AAE3,1,Nimblegen HGSC
TCGA-DD-AAE7-01,TCGA-DD-AAE7,1,Nimblegen HGSC
TCGA-DD-AAE9-01,TCGA-DD-AAE9,1,Nimblegen HGSC
TCGA-DD-AAEA-01,TCGA-DD-AAEA,1,Nimblegen HGSC
TCGA-DD-AAED-01,TCGA-DD-AAED,1,Nimblegen HGSC
TCGA-DD-AAEE-01,TCGA-DD-AAEE,1,Nimblegen HGSC
TCGA-DD-AAEH-01,TCGA-DD-AAEH,1,Nimblegen HGSC
TCGA-DD-AAEI-01,TCGA-DD-AAEI,1,Nimblegen HGSC
TCGA-DD-AAVP-01,TCGA-DD-AAVP,1,Nimblegen HGSC
TCGA-DD-AAVR-01,TCGA-DD-AAVR,1,Nimblegen HGSC
TCGA-DD-AAVS-01,TCGA-DD-AAVS,1,Nimblegen HGSC
TCGA-DD-AAVV-01,TCGA-DD-AAVV,1,Nimblegen HGSC
TCGA-DD-AAVX-01,TCGA-DD-AAVX,1,Nimblegen HGSC
TCGA-DD-AAVZ-01,TCGA-DD-AAVZ,1,Nimblegen HGSC
TCGA-DD-AAW0-01,TCGA-DD-AAW0,1,Nimblegen HGSC
TCGA-DD-AAW1-01,TCGA-DD-AAW1,1,Nimblegen HGSC
TCGA-DD-AAW2-01,TCGA-DD-AAW2,1,Nimblegen HGSC
TCGA-DD-AAW3-01,TCGA-DD-AAW3,1,Nimblegen HGSC
TCGA-DT-5265-01,TCGA-DT-5265,1,Nimblegen HGSC
TCGA-DV-A4VX-01,TCGA-DV-A4VX,1,Nimblegen HGSC
TCGA-DY-A1DG-01,TCGA-DY-A1DG,1,Nimblegen HGSC
TCGA-ED-A459-01,TCGA-ED-A459,1,Nimblegen HGSC
TCGA-ED-A4XI-01,TCGA-ED-A4XI,1,Nimblegen HGSC
TCGA-ED-A7PZ-01,TCGA-ED-A7PZ,1,Nimblegen HGSC
TCGA-ED-A97K-01,TCGA-ED-A97K,1,Nimblegen HGSC
TCGA-EF-5830-01,TCGA-EF-5830,1,Nimblegen HGSC
TCGA-EI-6507-01,TCGA-EI-6507,1,Nimblegen HGSC
TCGA-EI-6511-01,TCGA-EI-6511,1,Nimblegen HGSC
TCGA-EI-6513-01,TCGA-EI-6513,1,Nimblegen HGSC
TCGA-EI-6881-01,TCGA-EI-6881,1,Nimblegen HGSC
TCGA-EI-6882-01,TCGA-EI-6882,1,Nimblegen HGSC
TCGA-EI-6917-01,TCGA-EI-6917,1,Nimblegen HGSC
TCGA-EI-7002-01,TCGA-EI-7002,1,Nimblegen HGSC
TCGA-EP-A2KC-01,TCGA-EP-A2KC,1,Nimblegen HGSC
TCGA-EP-A3RK-01,TCGA-EP-A3RK,1,Nimblegen HGSC
TCGA-F5-6702-01,TCGA-F5-6702,1,Nimblegen HGSC
TCGA-F5-6812-01,TCGA-F5-6812,1,Nimblegen HGSC
TCGA-F5-6814-01,TCGA-F5-6814,1,Nimblegen HGSC
TCGA-FV-A3R2-01,TCGA-FV-A3R2,1,Nimblegen HGSC
TCGA-FV-A4ZP-01,TCGA-FV-A4ZP,1,Nimblegen HGSC
TCGA-G3-A25S-01,TCGA-G3-A25S,1,Nimblegen HGSC
TCGA-G3-A25V-01,TCGA-G3-A25V,1,Nimblegen HGSC
TCGA-G3-A25Z-01,TCGA-G3-A25Z,1,Nimblegen HGSC
TCGA-G3-A3CG-01,TCGA-G3-A3CG,1,Nimblegen HGSC
TCGA-G3-A3CK-01,TCGA-G3-A3CK,1,Nimblegen HGSC
TCGA-G3-A5SJ-01,TCGA-G3-A5SJ,1,Nimblegen HGSC
TCGA-G3-A5SK-01,TCGA-G3-A5SK,1,Nimblegen HGSC
TCGA-G3-A6UC-01,TCGA-G3-A6UC,1,Nimblegen HGSC
TCGA-G3-A7M5-01,TCGA-G3-A7M5,1,Nimblegen HGSC
TCGA-G3-A7M7-01,TCGA-G3-A7M7,1,Nimblegen HGSC
TCGA-G3-AAV0-01,TCGA-G3-AAV0,1,Nimblegen HGSC
TCGA-G3-AAV2-01,TCGA-G3-AAV2,1,Nimblegen HGSC
TCGA-G3-AAV7-01,TCGA-G3-AAV7,1,Nimblegen HGSC
TCGA-G5-6233-01,TCGA-G5-6233,1,Nimblegen HGSC
TCGA-G5-6235-01,TCGA-G5-6235,1,Nimblegen HGSC
TCGA-G6-A8L6-01,TCGA-G6-A8L6,1,Nimblegen HGSC
TCGA-K7-A5RF-01,TCGA-K7-A5RF,1,Nimblegen HGSC
TCGA-K7-A6G5-01,TCGA-K7-A6G5,1,Nimblegen HGSC
TCGA-KL-8326-01,TCGA-KL-8326,1,Nimblegen HGSC
TCGA-KL-8333-01,TCGA-KL-8333,1,Nimblegen HGSC
TCGA-KL-8341-01,TCGA-KL-8341,1,Nimblegen HGSC
TCGA-KL-8343-01,TCGA-KL-8343,1,Nimblegen HGSC
TCGA-KL-8345-01,TCGA-KL-8345,1,Nimblegen HGSC
TCGA-KM-8443-01,TCGA-KM-8443,1,Nimblegen HGSC
TCGA-KM-8476-01,TCGA-KM-8476,1,Nimblegen HGSC
TCGA-KM-8639-01,TCGA-KM-8639,1,Nimblegen HGSC
TCGA-KN-8423-01,TCGA-KN-8423,1,Nimblegen HGSC
TCGA-KN-8426-01,TCGA-KN-8426,1,Nimblegen HGSC
TCGA-KN-8428-01,TCGA-KN-8428,1,Nimblegen HGSC
TCGA-KN-8430-01,TCGA-KN-8430,1,Nimblegen HGSC
TCGA-KN-8436-01,TCGA-KN-8436,1,Nimblegen HGSC
TCGA-KO-8404-01,TCGA-KO-8404,1,Nimblegen HGSC
TCGA-KO-8408-01,TCGA-KO-8408,1,Nimblegen HGSC
TCGA-KR-A7K2-01,TCGA-KR-A7K2,1,Nimblegen HGSC
TCGA-KR-A7K8-01,TCGA-KR-A7K8,1,Nimblegen HGSC
TCGA-LG-A9QC-01,TCGA-LG-A9QC,1,Nimblegen HGSC
TCGA-LG-A9QD-01,TCGA-LG-A9QD,1,Nimblegen HGSC
TCGA-MI-A75C-01,TCGA-MI-A75C,1,Nimblegen HGSC
TCGA-MI-A75E-01,TCGA-MI-A75E,1,Nimblegen HGSC
TCGA-MI-A75G-01,TCGA-MI-A75G,1,Nimblegen HGSC
TCGA-MI-A75H-01,TCGA-MI-A75H,1,Nimblegen HGSC
TCGA-MI-A75I-01,TCGA-MI-A75I,1,Nimblegen HGSC
TCGA-MM-A563-01,TCGA-MM-A563,1,Nimblegen HGSC
TCGA-MM-A564-01,TCGA-MM-A564,1,Nimblegen HGSC
TCGA-MR-A520-01,TCGA-MR-A520,1,Nimblegen HGSC
TCGA-NI-A4U2-01,TCGA-NI-A4U2,1,Nimblegen HGSC
TCGA-NI-A8LF-01,TCGA-NI-A8LF,1,Nimblegen HGSC
TCGA-O8-A75V-01,TCGA-O8-A75V,1,Nimblegen HGSC
TCGA-RC-A6M3-01,TCGA-RC-A6M3,1,Nimblegen HGSC
TCGA-RC-A7SB-01,TCGA-RC-A7SB,1,Nimblegen HGSC
TCGA-RC-A7SH-01,TCGA-RC-A7SH,1,Nimblegen HGSC
TCGA-RG-A7D4-01,TCGA-RG-A7D4,1,Nimblegen HGSC
TCGA-T1-A6J8-01,TCGA-T1-A6J8,1,Nimblegen HGSC
TCGA-UB-A7MB-01,TCGA-UB-A7MB,1,Nimblegen HGSC
TCGA-UB-A7MC-01,TCGA-UB-A7MC,1,Nimblegen HGSC
TCGA-UB-A7MD-01,TCGA-UB-A7MD,1,Nimblegen HGSC
TCGA-UB-A7ME-01,TCGA-UB-A7ME,1,Nimblegen HGSC
TCGA-WX-AA46-01,TCGA-WX-AA46,1,Nimblegen HGSC
TCGA-XR-A8TF-01,TCGA-XR-A8TF,1,Nimblegen HGSC
TCGA-XR-A8TG-01,TCGA-XR-A8TG,1,Nimblegen HGSC
TCGA-YA-A8S7-01,TCGA-YA-A8S7,1,Nimblegen HGSC
TCGA-ZP-A9CV-01,TCGA-ZP-A9CV,1,Nimblegen HGSC
TCGA-ZS-A9CD-01,TCGA-ZS-A9CD,1,Nimblegen HGSC
TCGA-ZS-A9CG-01,TCGA-ZS-A9CG,1,Nimblegen HGSC
TCGA-2Z-A9J2-01,TCGA-2Z-A9J2,1,Nimblegen HGSC
TCGA-2Z-A9JJ-01,TCGA-2Z-A9JJ,1,Nimblegen HGSC
TCGA-2Z-A9JO-01,TCGA-2Z-A9JO,1,Nimblegen HGSC
TCGA-3L-AA1B-01,TCGA-3L-AA1B,1,Nimblegen HGSC
TCGA-4A-A93W-01,TCGA-4A-A93W,1,Nimblegen HGSC
TCGA-4A-A93Y-01,TCGA-4A-A93Y,1,Nimblegen HGSC
TCGA-4T-AA8H-01,TCGA-4T-AA8H,1,Nimblegen HGSC
TCGA-5M-AAT6-01,TCGA-5M-AAT6,1,Nimblegen HGSC
TCGA-5P-A9JZ-01,TCGA-5P-A9JZ,1,Nimblegen HGSC
TCGA-5P-A9KC-01,TCGA-5P-A9KC,1,Nimblegen HGSC
TCGA-A3-A8CQ-01,TCGA-A3-A8CQ,1,Nimblegen HGSC
TCGA-A3-A8OU-01,TCGA-A3-A8OU,1,Nimblegen HGSC
TCGA-A3-A8OX-01,TCGA-A3-A8OX,1,Nimblegen HGSC
TCGA-A4-A4ZT-01,TCGA-A4-A4ZT,1,Nimblegen HGSC
TCGA-A4-A5XZ-01,TCGA-A4-A5XZ,1,Nimblegen HGSC
TCGA-A4-A5Y0-01,TCGA-A4-A5Y0,1,Nimblegen HGSC
TCGA-A6-2677-01,TCGA-A6-2677,1,Nimblegen HGSC
TCGA-A6-2684-01,TCGA-A6-2684,1,Nimblegen HGSC
TCGA-A6-3809-01,TCGA-A6-3809,1,Nimblegen HGSC
TCGA-A6-5665-01,TCGA-A6-5665,1,Nimblegen HGSC
TCGA-A6-6142-01,TCGA-A6-6142,1,Nimblegen HGSC
TCGA-A6-6651-01,TCGA-A6-6651,1,Nimblegen HGSC
TCGA-A6-6654-01,TCGA-A6-6654,1,Nimblegen HGSC
TCGA-A6-A565-01,TCGA-A6-A565,1,Nimblegen HGSC
TCGA-A6-A566-01,TCGA-A6-A566,1,Nimblegen HGSC
TCGA-AA-3492-01,TCGA-AA-3492,1,Nimblegen HGSC
TCGA-AA-3660-01,TCGA-AA-3660,1,Nimblegen HGSC
TCGA-AD-6548-01,TCGA-AD-6548,1,Nimblegen HGSC
TCGA-AD-A5EJ-01,TCGA-AD-A5EJ,1,Nimblegen HGSC
TCGA-AL-A5DJ-01,TCGA-AL-A5DJ,1,Nimblegen HGSC
TCGA-AU-3779-01,TCGA-AU-3779,1,Nimblegen HGSC
TCGA-AU-6004-01,TCGA-AU-6004,1,Nimblegen HGSC
TCGA-AY-5543-01,TCGA-AY-5543,1,Nimblegen HGSC
TCGA-AY-A54L-01,TCGA-AY-A54L,1,Nimblegen HGSC
TCGA-AY-A69D-01,TCGA-AY-A69D,1,Nimblegen HGSC
TCGA-AY-A71X-01,TCGA-AY-A71X,1,Nimblegen HGSC
TCGA-AZ-4616-01,TCGA-AZ-4616,1,Nimblegen HGSC
TCGA-AZ-6598-01,TCGA-AZ-6598,1,Nimblegen HGSC
TCGA-B1-A47O-01,TCGA-B1-A47O,1,Nimblegen HGSC
TCGA-B1-A654-01,TCGA-B1-A654,1,Nimblegen HGSC
TCGA-B1-A655-01,TCGA-B1-A655,1,Nimblegen HGSC
TCGA-B8-A54E-01,TCGA-B8-A54E,1,Nimblegen HGSC
TCGA-B8-A54F-01,TCGA-B8-A54F,1,Nimblegen HGSC
TCGA-B8-A54H-01,TCGA-B8-A54H,1,Nimblegen HGSC
TCGA-B8-A7U6-01,TCGA-B8-A7U6,1,Nimblegen HGSC
TCGA-B8-A8YJ-01,TCGA-B8-A8YJ,1,Nimblegen HGSC
TCGA-CA-5256-01,TCGA-CA-5256,1,Nimblegen HGSC
TCGA-CK-4948-01,TCGA-CK-4948,1,Nimblegen HGSC
TCGA-CK-5913-01,TCGA-CK-5913,1,Nimblegen HGSC
TCGA-CK-5916-01,TCGA-CK-5916,1,Nimblegen HGSC
TCGA-CM-5349-01,TCGA-CM-5349,1,Nimblegen HGSC
TCGA-CM-5861-01,TCGA-CM-5861,1,Nimblegen HGSC
TCGA-CM-5868-01,TCGA-CM-5868,1,Nimblegen HGSC
TCGA-CM-6161-01,TCGA-CM-6161,1,Nimblegen HGSC
TCGA-CM-6162-01,TCGA-CM-6162,1,Nimblegen HGSC
TCGA-CM-6166-01,TCGA-CM-6166,1,Nimblegen HGSC
TCGA-CM-6168-01,TCGA-CM-6168,1,Nimblegen HGSC
TCGA-CM-6170-01,TCGA-CM-6170,1,Nimblegen HGSC
TCGA-CM-6171-01,TCGA-CM-6171,1,Nimblegen HGSC
TCGA-CM-6677-01,TCGA-CM-6677,1,Nimblegen HGSC
TCGA-CM-6678-01,TCGA-CM-6678,1,Nimblegen HGSC
TCGA-CM-6680-01,TCGA-CM-6680,1,Nimblegen HGSC
TCGA-D5-5538-01,TCGA-D5-5538,1,Nimblegen HGSC
